model_id,model_type,hash,tally,updated_at,context_id,context_type
12794,App\Models\CatalystExplorer\Proposal,cb8c8fd6460fdebdb386e26a105abef9b0f20baca05d79347332ad24b84cfa53,274,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12953,App\Models\CatalystExplorer\Proposal,9639cd3d8eff1251a8ffdc89801cfc9cc58ae2ec5bbdf11cbfc40c8b50bdf95e,237,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13216,App\Models\CatalystExplorer\Proposal,865be85fce107519cb796a01941449a49097d022fee4069e09f5bc1e2e52c6d4,311,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12209,App\Models\CatalystExplorer\Proposal,270fced4192481f737035da39d7d0e212a7cab47bcecbae11336c97b4b24b31b,440,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12824,App\Models\CatalystExplorer\Proposal,d039a32181b6642673a42d165a7269c9792b00c350847d290bef34f328790944,210,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12667,App\Models\CatalystExplorer\Proposal,709c8cdb57a554d32b083aa06cafff961aa423e97d5e6d5bf6aca8e24349f5ee,509,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12642,App\Models\CatalystExplorer\Proposal,1af23017eb1f5db1e37f86dafa83b8addebbc6a8ddd36700082546e1c40868e9,218,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12892,App\Models\CatalystExplorer\Proposal,6cffc4c3115b724b63e59ca3a327f6a777c2adf58c4fea954d1bd419977d64b8,278,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12173,App\Models\CatalystExplorer\Proposal,0891f1cb7e127647c851cb636463b5abb7cdf59baca32fae5258381c3d1b794c,474,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12640,App\Models\CatalystExplorer\Proposal,3e2a266127741bce7659d74dcb0bc5fa3cf72045ddbc75e9fee67c39e4c67cfb,699,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13203,App\Models\CatalystExplorer\Proposal,adf4dc393f444265235bc20ed496ed2241e7da98c916b9a72591c4c98ba2fb4e,515,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12716,App\Models\CatalystExplorer\Proposal,67f8bf5030da2d29390811e8328428ba3bd09f4e26143b07550d6abfc1a29d6a,425,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12207,App\Models\CatalystExplorer\Proposal,a8bd4d99ac488934a4f3b2fc33fd8d42028de1c6948758f6a3841ac60ace4a94,376,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13115,App\Models\CatalystExplorer\Proposal,fc89954c8bad9dec51d9f4b48ff14943b9f096940aea056d72fe1261d5089c6e,273,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13071,App\Models\CatalystExplorer\Proposal,e4edbfe241aa39c8db04fea2a9e933ae09c28621627ba6d1a8edf34a649e31e9,212,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12803,App\Models\CatalystExplorer\Proposal,c212573b8af68d97cdd4d1ecbee90f02a02494027d880cb6755001dbc664cf01,324,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13141,App\Models\CatalystExplorer\Proposal,c282f767b3b77fca05676bbc8ab29e944efc7b8027c71e8d20d3198ecdd50d42,261,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12233,App\Models\CatalystExplorer\Proposal,ef263d7c1ec467308c966435bf90fa3a995d0e62a8f7d9d0faae0f640ebaa524,312,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13213,App\Models\CatalystExplorer\Proposal,7f5cf97e91cd12fa8ae10d3ce7bbe530c899f6f3ee635d27869e48d5e2f5d059,248,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13002,App\Models\CatalystExplorer\Proposal,96ac8d5917abf6bfe2896d32c85fb0f42bedf94371970e432eabdd00c2a11b95,227,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13126,App\Models\CatalystExplorer\Proposal,3d0a5a21e2a2fb2c5ce7328dafead95e77adcc5267d4ecc41899cf38e3bf10ed,187,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13206,App\Models\CatalystExplorer\Proposal,9aa5a56a45a7a730feb8020f323ba5edbba47592eeb3dcf81cebb92e79166756,548,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12390,App\Models\CatalystExplorer\Proposal,6f819927d2364f1a031083bebb90f8a81be0d495bf0ad4100240c116afe1a8c5,406,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13157,App\Models\CatalystExplorer\Proposal,89c1c311941c5315df70f8d9c209e75edc9dba2a087c05dd5450d39cda933e0f,225,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12374,App\Models\CatalystExplorer\Proposal,f5dbcb1a97b46d5106c16dc70bedc310d483f80c625ac5b1e79c93d75977f7cb,331,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12873,App\Models\CatalystExplorer\Proposal,c5b9f7baaff3751f56ee49db3d6dbbf50829e2fd85f3ec48b990bc338866fe47,253,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12292,App\Models\CatalystExplorer\Proposal,3e6c08a9a3a696ee68c281339e844d882155ebe94f24e83c07efb670506fe50c,262,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12392,App\Models\CatalystExplorer\Proposal,7674b50d760b0be1fd55404b208d27d0c8a9930b6dcbacbdc7ca5ef2ef399b36,496,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12665,App\Models\CatalystExplorer\Proposal,16ab5cebbd71f04cf1a7f3c7fd3882b8134a15461ddc91d96a4797014cc0ad5b,245,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12311,App\Models\CatalystExplorer\Proposal,1aa52832d3458c9988e2f6dcf6fdc330cd3df876f3f296e9f3f16328f7cb9a0e,243,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13229,App\Models\CatalystExplorer\Proposal,50b8a5a29586022c0a084be732157c648076ec702c8ee4fb1f0625c67131ce78,279,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12601,App\Models\CatalystExplorer\Proposal,65de6943f97c3d81eb5ec621b2f895075e9e74d6b9b2c748a8e1d9abe7a10b8b,265,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12917,App\Models\CatalystExplorer\Proposal,a82fcb814d22e57e15422cd24c7589704786f0e89e980a72e65978a842331adb,259,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12406,App\Models\CatalystExplorer\Proposal,5d379734a6f1c5d97e6661e0c8a15989a5548493e4d970b63f5efee4dea33bd1,299,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12255,App\Models\CatalystExplorer\Proposal,9cdab733f4aebea5f0a1008f3fb27a3f8d3ea40a91c2561f6529e836df216f1c,286,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12341,App\Models\CatalystExplorer\Proposal,c1dec53a2004e8410296591bff165bf95de708700b4bba50187f44ee80f54d08,329,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12491,App\Models\CatalystExplorer\Proposal,736bec4a613b6184fbf80da58af2b57652a9ba811b93f011273f943233727fd1,345,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12777,App\Models\CatalystExplorer\Proposal,b21d443103adba17fad7c237bf08c443a233215c5780a78513a2a41253f8789f,180,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12680,App\Models\CatalystExplorer\Proposal,78f9e9220750a43f49052a127471ff0b3a811ca3b27f0154e31c6fb35e8d3213,255,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12939,App\Models\CatalystExplorer\Proposal,b7ca7d2db08e9520bf882823fd568e012ab585c7014cd78fbfd9b56785fc042f,367,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13005,App\Models\CatalystExplorer\Proposal,e465d2ee8daa417bedf9a665e5746b44e520a680755d76b50103f888ff769d29,185,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12203,App\Models\CatalystExplorer\Proposal,c76b8d7bade4354f847815de1ba496c2b608b55610f06714be2d4fe80ebf65a4,299,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12256,App\Models\CatalystExplorer\Proposal,4f4e5912bde4126023e12df25c3b19c6db0062ff7a2c924c7f10fc5991f57c34,407,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13089,App\Models\CatalystExplorer\Proposal,8f9bd5764053cfd5ea0ea57f774d35f980f3135e6565ffaa29b92956669092b5,214,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12889,App\Models\CatalystExplorer\Proposal,37e1704e5da619b724fa8206c23a637b9501a4b265fb940ab726c7d6df11f092,250,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12959,App\Models\CatalystExplorer\Proposal,777f13a35ed2fcfe30b27a2f860c49c1c9683eef099dd2daa999d8f8f5e47e32,247,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12373,App\Models\CatalystExplorer\Proposal,d41b0df208f4ddc7fc78abc84d0e00917c0c4dc02502ebaf3a9454ebc3badcea,387,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12522,App\Models\CatalystExplorer\Proposal,923e7e7fd40fcad0fced9a1af2844555992ae0379c6a4deecf6286e170e46899,278,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13197,App\Models\CatalystExplorer\Proposal,4287799dee8cc2f971673ae9d8c1313a62efb8a955cb70284f2a1c875b0b8f51,282,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13010,App\Models\CatalystExplorer\Proposal,fa15ef776ad6099cb2cd4cfdc38236cd025e4a9f77783639125c9b2dadf69b1f,199,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12884,App\Models\CatalystExplorer\Proposal,1aad001eeb18e61da47a5ff8632283ab2d22e7bfa2512605ee08812cd9005ab1,305,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12415,App\Models\CatalystExplorer\Proposal,87df9d54d67e69849c26116e4fcffacfec3b00f3121bd0802757046bfee49156,245,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12682,App\Models\CatalystExplorer\Proposal,7c236912a6c5c00f47e43cd34db0df32bee746f84870d6b92e51f75459f5eb30,485,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12501,App\Models\CatalystExplorer\Proposal,0e9dd66f5d35933a6b351a5aeabfaa1c4392cd25b26926f28e3df5e3d045f3f9,223,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12718,App\Models\CatalystExplorer\Proposal,f096f7187661d3063dfc63ec1ca954cf8f3e1c55b80a07c4f0198aaade4e77de,321,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12349,App\Models\CatalystExplorer\Proposal,7a2119fcd4a311632ac1378772c539aeaace627b62cac573db6e6e9352dc85c9,273,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12565,App\Models\CatalystExplorer\Proposal,9bbbf4d860dd08b6cd32ec82721fce235cf0ae60df0f7590d02e8c9425e7cacc,268,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12855,App\Models\CatalystExplorer\Proposal,ae4d43b9fa3f08e20b7fc34f62d0e9a186f2d37cd7bc6cd49de07ab319263259,397,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12750,App\Models\CatalystExplorer\Proposal,b7349584c47b5c8746f2e71cec5c7674cc0e8f7a4314cf028b9782a50104613a,279,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13073,App\Models\CatalystExplorer\Proposal,c8da8672b26d311708932b91f093d5cdae6c9549884d2ba4991729a717ea62a1,201,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12739,App\Models\CatalystExplorer\Proposal,a0f822c8a48ef36cc0c6db6d4fde4bc7b401d0507bf5dd31ab4ce8022f0784c4,261,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12528,App\Models\CatalystExplorer\Proposal,00cc408733a28312197f2ac7fecd33e4ad3640c1bc2011d1186e10b901102a37,254,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13133,App\Models\CatalystExplorer\Proposal,489c989f948a40f2cf08337949142ff1a6eecf74220c05045316e196e158c83a,226,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13058,App\Models\CatalystExplorer\Proposal,da5936a2c22ad2b9e4cd3d469ae3995df71f9d02e9d6738457b24d3559e7315b,239,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12313,App\Models\CatalystExplorer\Proposal,b52f709470843a9e015e051a11015504aef8a541e665a77eb298baa5578327ac,219,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12804,App\Models\CatalystExplorer\Proposal,04f2319b8df4debc4069174d132cb6d9223193f3eea5a28d504cf53f6cb5f1db,892,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12943,App\Models\CatalystExplorer\Proposal,5f4e1e3c4015a18383bf4e51cc9487b5d11ecee0aa80edfe869f555274a5378f,232,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12805,App\Models\CatalystExplorer\Proposal,42e93e68cf4907b92084394e5ea9e82e7584dcd44920e7afbe4a2a68d54055fb,198,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12548,App\Models\CatalystExplorer\Proposal,066eb87f946a25433323417a912ddef36c048122a98d2f4fea078416c2419d24,348,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12841,App\Models\CatalystExplorer\Proposal,eb49d845c7ad795f11250a9fc0b2c74eaa27bce0688c0c658d6a3a3b426545b4,223,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12633,App\Models\CatalystExplorer\Proposal,a1631f3455535bbc0c9756c32802f33593da4d0d6f26c35702970dd2e39bb8f0,215,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12372,App\Models\CatalystExplorer\Proposal,b55ece2cfc8cb652f16d7ae32d43f2b390c7b7e82f0a890e3e0c8f329582183a,350,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12163,App\Models\CatalystExplorer\Proposal,f6beab679fe898492c5ed3f3695d8a38ad83bf5cfb101fc7cb27f1bbe8f8a00b,302,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12466,App\Models\CatalystExplorer\Proposal,6463cbe25180466f93ef7b604fe6a44170a0500a49e0b4434d4222fc28b26142,442,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12813,App\Models\CatalystExplorer\Proposal,1409558d4167f8453728379f7477104de81c88c8ae667ad853e02cd0355d66e8,531,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12488,App\Models\CatalystExplorer\Proposal,320af1606330479c3729c92c1880189363833c94bd2dfd5ba4d13f4ad0aa7d79,427,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12808,App\Models\CatalystExplorer\Proposal,79bbf1a0c880defbadb636bf2056704440b3c2395ddf055831314e67790eb218,244,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
12494,App\Models\CatalystExplorer\Proposal,a7709a96b1e7479e59478cc94674db03bd58671048b5757328aa2e26352fae47,482,2024-02-23 00:46:13,129,App\Models\CatalystExplorer\Fund
13042,App\Models\CatalystExplorer\Proposal,3b7723da38350871820920c97005bd05113444e113eab31aa79d7c78fc2404a0,309,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12662,App\Models\CatalystExplorer\Proposal,aeda122f6ff1c84ff003e1951fa220611516090f4bd02002b0592da592395d10,226,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12335,App\Models\CatalystExplorer\Proposal,d520297838a9fa0ba1f7f6bdf497a0d5e59bba6750f171dcd72dc6f137e235c2,637,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12253,App\Models\CatalystExplorer\Proposal,4eff05f27cd352306d047cabab4379cd2dbfee59b8d3faa804dbf7f8287dc033,326,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12893,App\Models\CatalystExplorer\Proposal,d7d4498ed517bb47071174077f57080a63de52d89264f88a7858636871220b8c,305,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13086,App\Models\CatalystExplorer\Proposal,932c83f6f1fb69dde5ee3e1fd55e7336bfc842e9bb47fc1206c4bd1704eefa55,275,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12270,App\Models\CatalystExplorer\Proposal,45a742f5be6c0aa3028ba8a78669e0a602a5b66a52d7de74df5301ef99784da1,379,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12922,App\Models\CatalystExplorer\Proposal,1b88ce6c34b34f1788a63e01aadfc586d3f92e2e952bca281d4d4de7875794c4,334,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13159,App\Models\CatalystExplorer\Proposal,b17d573226ca29eb5061d2828afd7b0b6a36257cc2fdda95dc9f10b943d3245c,391,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12895,App\Models\CatalystExplorer\Proposal,63375af7ac7e9b14c55a4e91e66c5b0b5c73c503e92adf8ffbc9385c385d2957,260,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13240,App\Models\CatalystExplorer\Proposal,9ae376e15dcb03e3d8b9ecca4e2fcbd4d89306de909ab14fcd1702605102c268,562,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13011,App\Models\CatalystExplorer\Proposal,20a159e8e2f74e94859b990c6b02797411b1c44f46319f9a2a2ad1f5b3b5857a,198,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13112,App\Models\CatalystExplorer\Proposal,a0475eef961d6f3eea19c29c01bd679fb871aa388bc4abb707925063dcbbc847,207,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13148,App\Models\CatalystExplorer\Proposal,6ab37444669a6fa1e3785b4091388968420885f06ec3757cd098d058727be96c,202,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12990,App\Models\CatalystExplorer\Proposal,48b8e64929fde60c9614aa55c4b70c75f141c8f84ad58007403075d666112b56,201,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13072,App\Models\CatalystExplorer\Proposal,7455a304730a229a6a43dde0e57a61eef3cf9d637c1644708854b07d5d1dce9f,290,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12164,App\Models\CatalystExplorer\Proposal,3f80f014fd395c4826775ee5e52aa797142b8611842e182268ca2383ec473132,339,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12908,App\Models\CatalystExplorer\Proposal,899767dead30701f5a3b19e5cf326ba07af783f9a311bb0724daf07e5f3e1e28,250,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12278,App\Models\CatalystExplorer\Proposal,de99574fe8f63ecda62c8499f9d0695c4fc4ea92f49f06509a5127948aa664d2,383,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13164,App\Models\CatalystExplorer\Proposal,ac40906f67813785325d3a9ba5ee6af4336dcb5c79e6823f2ff748af0a5cd871,248,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12334,App\Models\CatalystExplorer\Proposal,73055531dd73978dbdec604252c2abc229f7f4c73ce20eb7de1b2b33d548f7da,368,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12405,App\Models\CatalystExplorer\Proposal,0ffef44e990ee095d66acaa986aab3fe9251439430dcfe2400a438236e9c14ce,332,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12208,App\Models\CatalystExplorer\Proposal,b3e70cc77c936745f70a1b81d336361fe5a5216750eac5aaa5e34072969abce6,451,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12411,App\Models\CatalystExplorer\Proposal,c8318890bf3bd1b1945e18598985a0d21962d085945dcc31f0dbe1e29e46aba6,315,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12726,App\Models\CatalystExplorer\Proposal,a37ba6b35e4b4112988c80c41c15d9b8fa746c3fe0506abe19797477f5d43188,205,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12911,App\Models\CatalystExplorer\Proposal,a23c6856204453c9471feb5889e176292b0a06c079580dedd1764be0f76f9418,240,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13030,App\Models\CatalystExplorer\Proposal,0a27ca2149719caba9a6ff89c646661a45442a48cfcd8291790b3cd14f67f84e,375,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12795,App\Models\CatalystExplorer\Proposal,3a85b6e50c15c829617e929092385a620ef5b7d7f7f2c5123c0a2a823d019676,722,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12556,App\Models\CatalystExplorer\Proposal,8272acc373611caf203b0598dce26576ca12fc54da9f54afb0594e99002579b5,240,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12380,App\Models\CatalystExplorer\Proposal,020dfa1e42fb529bb29706c826e79f853e1ca71a5d3d2d05f1c6710bab4c3a8c,318,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13024,App\Models\CatalystExplorer\Proposal,6ea00bea7fd071190106a448434b7c782439ea33f326dd2502f93a6b935310e8,191,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13246,App\Models\CatalystExplorer\Proposal,93c4929e19922398903605f1ee4587f23223aaa1c3c1235190b53b3cceba18ee,288,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12693,App\Models\CatalystExplorer\Proposal,7393575e8cbd119f1aa6938591ddf4a9faf93ab72e9c37b47c2c150dd4a20080,258,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12566,App\Models\CatalystExplorer\Proposal,c9a79f356aec1975a0e099ef311f54c47a8da7c913830b13f6c496eedcbf8b5a,288,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12958,App\Models\CatalystExplorer\Proposal,d07e7f04d9fbe04ef56db07289a7be6b45c7a3e105311febfe255c7cfcb4b0cb,190,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12239,App\Models\CatalystExplorer\Proposal,95ad1e837d2cb556447aa251af5e5c50fd254d0051632d9836367e6b31c07838,348,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12228,App\Models\CatalystExplorer\Proposal,8545137349354e92680cc3bc7b37d66ef4422f97c7081f77757627210314a5fb,311,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12712,App\Models\CatalystExplorer\Proposal,98b97332ab43e4f8d77f165c6f515cece15cea4b42e860acbed4405edfc4b14d,801,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12587,App\Models\CatalystExplorer\Proposal,3a45d6571b462a03d874db69658eb8fea5db05c96db19cee61b460e8050823f4,322,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13145,App\Models\CatalystExplorer\Proposal,96c8f08674c1fd1e4c087ca12f7395ab38b747b749e07bacec624d6170eec54e,281,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12809,App\Models\CatalystExplorer\Proposal,914929eece0d597bc495fb9c546e121100837611e32746aa81d31ab5b2997d82,316,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13236,App\Models\CatalystExplorer\Proposal,8649e27618c74b4e062965bd101a9840b602104c14614cd6376e6c4d2d1d6091,350,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12435,App\Models\CatalystExplorer\Proposal,7f206758227b99bb463f5040a45d7dc4e956ccb4bc48c3b71c791b6df8c3830e,268,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12536,App\Models\CatalystExplorer\Proposal,b51e499060c441853b272f594b5d746faf5d5a4b4e96614fb3dcf2de5a017cb2,263,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12460,App\Models\CatalystExplorer\Proposal,d2873731fecb63ccc3fafda9c3623e5dc2dc5d52c6aca78c479e1cb6b658f9fb,286,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12625,App\Models\CatalystExplorer\Proposal,f54972424928ca947c1b2db2fd57ed22fcae778a02b77e9b9f564e509adae36e,415,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12503,App\Models\CatalystExplorer\Proposal,e2de8f42b64446a2fd5e3bd40eb880d370d04fc067e1574e8c87d128493f68e2,369,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12387,App\Models\CatalystExplorer\Proposal,e5dbad50eab4206794447611f3a5e67eee387c7f66b38ab2350ea21ff52c2cc1,291,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12617,App\Models\CatalystExplorer\Proposal,d989b094712c273c5d5f769858b70d93501de008a97038ab913d5464162dea8a,257,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12281,App\Models\CatalystExplorer\Proposal,2d1a4005aebccfd948d2b563ac92d6b6a4a78350d586feb48f2d7f329a8f5160,365,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12689,App\Models\CatalystExplorer\Proposal,49cf07b4416ffd8d29e0b9589bfed6595829e0a8580813ddfcc456d23f27e3ff,232,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12461,App\Models\CatalystExplorer\Proposal,96ecae106aa1a65c72384bba79c92f7e9a90ae8b7442e64b75b2e72a2d15c530,309,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12634,App\Models\CatalystExplorer\Proposal,24d5cf4c21cfe306fb345cddf296041698bf300c0d565a9ef790945c20c2a458,462,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13007,App\Models\CatalystExplorer\Proposal,921d2838c257f50e5f333602c7282378c043ebde5b47caaee85cdebbf33e1c00,222,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13207,App\Models\CatalystExplorer\Proposal,e026aedbe8187ba6d8b937c6e5d3d8893dc88d23161c537fa319d908465b3c59,285,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12401,App\Models\CatalystExplorer\Proposal,1c584cfb7fd84a1466466b7cbe9eb84f786e983d5af0062f6a7ed909e6f0aec3,229,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12668,App\Models\CatalystExplorer\Proposal,38779ca715e9cbc3879be13ff9e76300f716903b016880de2283c55c369c9bad,226,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13140,App\Models\CatalystExplorer\Proposal,c6bc208077e6d55820bc82105d8bd3f9e08d79df42ae392a4a18b49ae8ce5b2e,207,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
13028,App\Models\CatalystExplorer\Proposal,c61fd1e25aeb9540d115e54bd6e8be44433b0abc69d0a5b6f35a29d743d5461a,430,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12723,App\Models\CatalystExplorer\Proposal,18994d69d4cfcc4e191f28538b71809812aa9fde284822457969c4c869b5f7bb,224,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12471,App\Models\CatalystExplorer\Proposal,90f3b7c6bc4b3b90a4eaf025f0be06c5725f1e5e2a59e637ce90af4b234ee46e,350,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
12868,App\Models\CatalystExplorer\Proposal,10ddf0ef7eaee2b4a2846c140db8587615c2eb1a1ca1e68569bccfd3ddd358e6,243,2024-02-23 00:46:14,129,App\Models\CatalystExplorer\Fund
